status,period_start,source_row_number,source_business_unit,source_label,canonical_metric,business_unit,show,channel,agent,cell_a1,value_raw,value_numeric,reason
inserted,2023-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,88826,88826,
inserted,2023-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,90632,90632,
inserted,2023-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,99401,99401,
inserted,2023-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,68205,68205,
inserted,2023-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,94412,94412,
inserted,2023-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,49148,49148,
inserted,2023-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,46994,46994,
inserted,2023-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,47239,47239,
inserted,2023-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,87568,87568,
inserted,2023-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,51959,51959,
inserted,2023-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,99720,99720,
inserted,2024-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,113276,113276,
inserted,2024-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,87622,87622,
inserted,2024-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,85408,85408,
inserted,2024-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,74117,74117,
inserted,2024-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,76530,76530,
inserted,2024-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,73737,73737,
inserted,2024-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,102172,102172,
inserted,2024-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,106805,106805,
inserted,2024-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,94380,94380,
inserted,2024-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,132362,132362,
inserted,2024-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,133423,133423,
inserted,2024-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,133525,133525,
inserted,2025-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,134991,134991,
inserted,2025-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,116513,116513,
inserted,2025-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,direct,,,138832,138832,
inserted,2020-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,20100,20100,
inserted,2020-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,12500,12500,
inserted,2021-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,12000,12000,
inserted,2021-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,17000,17000,
inserted,2021-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,91103,91103,
inserted,2021-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,34000,34000,
inserted,2021-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,7100,7100,
inserted,2021-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,22200,22200,
inserted,2021-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,4500,4500,
inserted,2021-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,2800,2800,
inserted,2021-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,3100,3100,
inserted,2022-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,54900,54900,
inserted,2022-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,6750,6750,
inserted,2022-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,950,950,
inserted,2022-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,1000,1000,
inserted,2022-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,5250,5250,
inserted,2022-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,9500,9500,
inserted,2022-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,11100,11100,
inserted,2022-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,500,500,
inserted,2022-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,13500,13500,
inserted,2022-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,48300,48300,
inserted,2022-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,22400,22400,
inserted,2023-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,7750,7750,
inserted,2023-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,26780,26780,
inserted,2023-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,23598,23598,
inserted,2023-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,61510,61510,
inserted,2023-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,28500,28500,
inserted,2023-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,4000,4000,
inserted,2023-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,54800,54800,
inserted,2023-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,72000,72000,
inserted,2024-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,20000,20000,
inserted,2024-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,37000,37000,
inserted,2024-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,8000,8000,
inserted,2024-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,40000,40000,
inserted,2024-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,71150,71150,
inserted,2024-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,97000,97000,
inserted,2024-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,35800,35800,
inserted,2024-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,48500,48500,
inserted,2024-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,46450,46450,
inserted,2024-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,67400,67400,
inserted,2024-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,74700,74700,
inserted,2025-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,110000,110000,
inserted,2025-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,80000,80000,
inserted,2025-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,other,,,40000,40000,
inserted,2020-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,15000,15000,
inserted,2020-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,6000,6000,
inserted,2020-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,600,600,
inserted,2020-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,4500,4500,
inserted,2020-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,13000,13000,
inserted,2020-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,18640,18640,
inserted,2021-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,41000,41000,
inserted,2021-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,26624,26624,
inserted,2021-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,58555,58555,
inserted,2021-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,25064,25064,
inserted,2021-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,20000,20000,
inserted,2022-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,185400,185400,
inserted,2022-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,17900,17900,
inserted,2022-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,58160,58160,
inserted,2022-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,98800,98800,
inserted,2022-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,6500,6500,
inserted,2022-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,34000,34000,
inserted,2022-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,30000,30000,
inserted,2022-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,28000,28000,
inserted,2022-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,9900,9900,
inserted,2023-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,15000,15000,
inserted,2023-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,28500,28500,
inserted,2023-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,70000,70000,
inserted,2023-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,70000,70000,
inserted,2023-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,70000,70000,
inserted,2023-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,40000,40000,
inserted,2023-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,122390,122390,
inserted,2023-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,57500,57500,
inserted,2023-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,39500,39500,
inserted,2023-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,55500,55500,
inserted,2023-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,120000,120000,
inserted,2024-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,183000,183000,
inserted,2024-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,164950,164950,
inserted,2024-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,246000,246000,
inserted,2024-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,254400,254400,
inserted,2024-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,239900,239900,
inserted,2024-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,223400,223400,
inserted,2024-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,580625,580625,
inserted,2024-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,335000,335000,
inserted,2024-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,234900,234900,
inserted,2024-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,264400,264400,
inserted,2024-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,184400,184400,
inserted,2024-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,154400,154400,
inserted,2025-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,171470,171470,
inserted,2025-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,171470,171470,
inserted,2025-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,pr,,,195765,195765,
inserted,2020-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,115000,115000,
inserted,2020-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,122500,122500,
inserted,2020-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,135000,135000,
inserted,2020-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,109165,109165,
inserted,2020-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,116078,116078,
inserted,2020-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,76712,76712,
inserted,2020-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,83956,83956,
inserted,2020-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,96324,96324,
inserted,2020-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,122393,122393,
inserted,2020-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,128060,128060,
inserted,2020-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,112496,112496,
inserted,2020-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,182254,182254,
inserted,2021-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,144614,144614,
inserted,2021-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,315008,315008,
inserted,2021-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,243072,243072,
inserted,2021-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,181474,181474,
inserted,2021-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,116752,116752,
inserted,2021-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,64065,64065,
inserted,2021-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,110266,110266,
inserted,2021-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,128157,128157,
inserted,2021-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,142171,142171,
inserted,2021-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,160227,160227,
inserted,2021-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,254655,254655,
inserted,2021-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,266727,266727,
inserted,2022-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,172700,172700,
inserted,2022-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,177475,177475,
inserted,2022-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,101359,101359,
inserted,2022-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,81748,81748,
inserted,2022-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,79520,79520,
inserted,2022-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,75686,75686,
inserted,2022-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,62269,62269,
inserted,2022-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,63057,63057,
inserted,2022-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,25000,25000,
inserted,2022-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,25000,25000,
inserted,2022-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,25000,25000,
inserted,2022-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,25000,25000,
inserted,2023-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,25000,25000,
inserted,2023-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,26600,26600,
inserted,2023-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,32000,32000,
inserted,2023-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,32000,32000,
inserted,2023-05-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2023-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,70000,70000,
inserted,2023-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2023-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,7500,7500,
inserted,2023-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2023-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2023-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2024-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2024-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2024-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,30000,30000,
inserted,2024-04-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,75000,75000,
inserted,2024-06-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-07-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-08-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-09-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-10-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-11-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-12-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2025-01-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2025-02-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2025-03-01,,b2c_moscow,,Marketing costs,b2c_moscow,,smm,,,65000,65000,
inserted,2024-05-01,,b2c_spb,,Marketing costs,b2c_spb,,direct,,,44713,44713,
inserted,2024-06-01,,b2c_spb,,Marketing costs,b2c_spb,,direct,,,52560,52560,
