business_unit,period_start,review_attention,coverage_status,present_metrics_count,check_status,missing_metrics,source_systems,Revenue,Variable costs,Fixed costs,Net profit,calculated_net_profit,delta,abs_delta
b2c_spb,2025-04-01,high,partial,3,missing_required_metric,Net profit,Revenue=google_sheets_monthly_economics_historical; Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical,1783105.000000,970576.760000,714943.120000,0,97585.120000,-97585.120000,97585.120000
b2c_spb,2025-05-01,high,partial,3,missing_required_metric,Net profit,Revenue=google_sheets_monthly_economics_historical; Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical,2022804.000000,1136647.720000,734151.000000,0,152005.280000,-152005.280000,152005.280000
b2c_spb,2025-06-01,high,partial,3,missing_required_metric,Net profit,Revenue=google_sheets_monthly_economics_historical; Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical,2330358.000000,1267259.130000,607267.240000,0,455831.630000,-455831.630000,455831.630000
b2c_spb,2026-01-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,3541850.000000,1620422.000000,628138.000000,1053838.000000,1293290.000000,-239452.000000,239452.000000
b2c_spb,2026-02-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,3397907.000000,1275468.000000,609363.000000,1263308.000000,1513076.000000,-249768.000000,249768.000000
b2c_spb,2026-03-01,high,complete,4,large_delta,,Revenue=planfact; Variable costs=planfact; Fixed costs=planfact; Net profit=planfact,2598140.000000,1481248.000000,725969.000000,194799.000000,390923.000000,-196124.000000,196124.000000
franchise,2021-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,50000.000000,0,0,0,50000.000000,-50000.000000,50000.000000
franchise,2021-12-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,30000.000000,0,0,0,30000.000000,-30000.000000,30000.000000
franchise,2022-02-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,180000.000000,0,0,0,180000.000000,-180000.000000,180000.000000
franchise,2022-10-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,100000.000000,0,0,0,100000.000000,-100000.000000,100000.000000
franchise,2023-01-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1117727.000000,0,0,905359.000000,1117727.000000,-212368.000000,212368.000000
franchise,2023-02-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,250000.000000,0,0,250000.000000,250000.000000,0.000000,0.000000
franchise,2023-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,-19060.000000,10000.000000,-29060.000000,29060.000000
franchise,2023-04-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,-58036.000000,10000.000000,-68036.000000,68036.000000
franchise,2023-05-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,1190000.000000,0,0,957200.000000,1190000.000000,-232800.000000,232800.000000
franchise,2023-06-01,high,partial,1,large_delta,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,-51425.000000,0,-51425.000000,51425.000000
franchise,2023-07-01,high,partial,1,large_delta,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,-10001.000000,0,-10001.000000,10001.000000
franchise,2023-08-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,4000.000000,10000.000000,-6000.000000,6000.000000
franchise,2023-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,334544.000000,0,0,167272.000000,334544.000000,-167272.000000,167272.000000
franchise,2023-10-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,996795.000000,10000.000000,986795.000000,986795.000000
franchise,2023-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,-48851.000000,10000.000000,-58851.000000,58851.000000
franchise,2023-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,10000.000000,0,0,-6570.000000,10000.000000,-16570.000000,16570.000000
franchise,2024-01-01,high,partial,1,large_delta,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,-15000.000000,0,-15000.000000,15000.000000
franchise,2024-03-01,high,partial,1,large_delta,"Revenue, Variable costs, Fixed costs",Net profit=google_sheets_monthly_economics_historical,0,0,0,-20000.000000,0,-20000.000000,20000.000000
franchise,2024-06-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,90000.000000,0,0,48150.000000,90000.000000,-41850.000000,41850.000000
franchise,2024-09-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,90000.000000,0,0,13696.000000,90000.000000,-76304.000000,76304.000000
franchise,2024-10-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,210000.000000,0,0,112350.000000,210000.000000,-97650.000000,97650.000000
franchise,2024-11-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,400000.000000,0,0,185724.000000,400000.000000,-214276.000000,214276.000000
franchise,2024-12-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,2185455.000000,0,0,2035063.000000,2185455.000000,-150392.000000,150392.000000
franchise,2025-03-01,high,partial,2,missing_required_metric,"Variable costs, Fixed costs",Revenue=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,200000.000000,0,0,107000.000000,200000.000000,-93000.000000,93000.000000
franchise,2025-06-01,high,partial,1,large_delta,"Variable costs, Fixed costs, Net profit",Revenue=google_sheets_monthly_economics_historical,224000.000000,0,0,0,224000.000000,-224000.000000,224000.000000
general,2020-01-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,361000.000000,152300.000000,1205000.000000,-513300.000000,1718300.000000,1718300.000000
general,2020-02-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,318000.000000,238500.000000,878100.000000,-556500.000000,1434600.000000,1434600.000000
general,2020-03-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,228000.000000,215500.000000,378700.000000,-443500.000000,822200.000000,822200.000000
general,2020-04-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,115100.000000,209628.000000,-196872.000000,-324728.000000,127856.000000,127856.000000
general,2020-05-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,123400.000000,203769.000000,-171142.000000,-327169.000000,156027.000000,156027.000000
general,2020-06-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,68100.000000,255749.000000,-231665.000000,-323849.000000,92184.000000,92184.000000
general,2020-07-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,128500.000000,217610.000000,177839.000000,-346110.000000,523949.000000,523949.000000
general,2020-08-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,143600.000000,225518.000000,95625.000000,-369118.000000,464743.000000,464743.000000
general,2020-09-01,high,partial,3,missing_required_metric,Revenue,Variable costs=google_sheets_monthly_economics_historical; Fixed costs=google_sheets_monthly_economics_historical; Net profit=google_sheets_monthly_economics_historical,0,170100.000000,175968.000000,236041.000000,-346068.000000,582109.000000,582109.000000
