workbook,business_unit,status,source_row_number,source_label,month_label,metric_name,value_raw,value_numeric,reason
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,16,ФОТ - Переменные,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,17,Другое ФОТ,янв 26,Cost article - Другое ФОТ,38500,38500.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,18,IT ФОТ,янв 26,Cost article - IT ФОТ,20819,20819.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,19,Актёры ФОТ,янв 26,Cost article - Актёры ФОТ,1729200,1729200.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,20,ПРЕМИИ 2025,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,21,Премии управленч персонал,янв 26,Cost article - Премии управленч персонал,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,22,Премии административный персонал,янв 26,Cost article - Премии административный персонал,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,23,Премии актёры,янв 26,Cost article - Премии актёры,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,24,Другое,янв 26,Cost article - Другое,63319,63319.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,25,Возвраты,янв 26,Returns amount,9000,9000.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,26,Для спектаклей,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,27,Тех оснащение,янв 26,Cost article - Тех оснащение,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,28,Реквизит/костюмы,янв 26,Cost article - Реквизит/костюмы,31702,31702.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,29,Маркетинг и реклама,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,30,Маркетинг и реклама - Услуги типографии,янв 26,Marketing costs,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,31,Маркетинг и реклама - Агентские,янв 26,Marketing costs,330947,330947.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,32,Логистика,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,33,Такси,янв 26,Cost article - Такси,1656,1656.0,
