status,business_unit,period_start,canonical_metric,show_name,partner_name,channel_name,value_numeric,reason,rollup_source_system
inserted,b2c_moscow,2023-07-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Marketing costs,,,perfomance,46994,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-08-01,Marketing costs,,,pr,57500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Marketing costs,,,other,4000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Marketing costs,,,perfomance,47239,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Marketing costs,,,pr,39500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Marketing costs,,,social,7500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Marketing costs,,,perfomance,87568,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Marketing costs,,,other,54800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Marketing costs,,,perfomance,51959,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Marketing costs,,,pr,55500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Marketing costs,,,other,72000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Marketing costs,,,perfomance,99720,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Marketing costs,,,pr,120000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Marketing costs,,,other,20000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Marketing costs,,,perfomance,113276,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Marketing costs,,,pr,183000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Marketing costs,,,other,37000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Marketing costs,,,perfomance,87622,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Marketing costs,,,pr,164950,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Marketing costs,,,other,8000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Marketing costs,,,perfomance,85408,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Marketing costs,,,pr,246000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Marketing costs,,,social,30000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Marketing costs,,,other,40000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Marketing costs,,,perfomance,74117,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Marketing costs,,,pr,254400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Marketing costs,,,social,75000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Marketing costs,,,other,71150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Marketing costs,,,perfomance,76530,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Marketing costs,,,pr,239900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Marketing costs,,,other,97000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Marketing costs,,,perfomance,73737,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Marketing costs,,,pr,223400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Marketing costs,,,other,35800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Marketing costs,,,perfomance,102172,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Marketing costs,,,pr,580625,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Marketing costs,,,other,48500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Marketing costs,,,perfomance,106805,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Marketing costs,,,pr,335000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Marketing costs,,,perfomance,94380,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Marketing costs,,,pr,234900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Marketing costs,,,other,46450,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Marketing costs,,,perfomance,132362,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Marketing costs,,,pr,264400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Marketing costs,,,other,67400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Marketing costs,,,perfomance,133423,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Marketing costs,,,pr,184400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Marketing costs,,,other,74700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Marketing costs,,,perfomance,133525,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Marketing costs,,,pr,154400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Marketing costs,,,other,110000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Marketing costs,,,perfomance,134991,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Marketing costs,,,pr,171470,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Marketing costs,,,other,80000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Marketing costs,,,perfomance,116513,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Marketing costs,,,pr,171470,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Marketing costs,,,other,40000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Marketing costs,,,perfomance,138832,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Marketing costs,,,pr,195765,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Marketing costs,,,other,102550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Marketing costs,,,perfomance,139447,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Marketing costs,,,pr,286365,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Marketing costs,,,other,96056,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Marketing costs,,,perfomance,109657,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Marketing costs,,,pr,222365,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Marketing costs,,,other,179830,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Marketing costs,,,perfomance,150751,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Marketing costs,,,pr,224365,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Marketing costs,,,,340376,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Marketing costs,,,,294304,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Marketing costs,,,,366207,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Marketing costs,,,,366374,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Marketing costs,,,,366756,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Marketing costs,,,,330947,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Marketing costs,,,,312162,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Marketing costs,,,,302395,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Marketing costs,,,direct,152820,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Marketing costs,,,general,46900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Marketing costs,,,partners,259558,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Marketing costs,,,pr,61093,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-05-01,Marketing costs,,,perfomance,44713,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-05-01,Marketing costs,,,pr,36000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Marketing costs,,,other,1660,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Marketing costs,,,perfomance,52560,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Marketing costs,,,pr,36000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Marketing costs,,,other,39800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Marketing costs,,,perfomance,89109,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Marketing costs,,,pr,61000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Marketing costs,,,other,15000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Marketing costs,,,perfomance,93586,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Marketing costs,,,pr,38500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Marketing costs,,,perfomance,72396,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Marketing costs,,,pr,38000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Marketing costs,,,other,87616,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Marketing costs,,,perfomance,82023,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Marketing costs,,,pr,36000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Marketing costs,,,other,88000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Marketing costs,,,perfomance,81229,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Marketing costs,,,pr,40500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Marketing costs,,,perfomance,67867,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Marketing costs,,,pr,40000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Marketing costs,,,other,85487,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Marketing costs,,,perfomance,58410,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Marketing costs,,,pr,62000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Marketing costs,,,other,85571,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Marketing costs,,,perfomance,63478,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Marketing costs,,,pr,60000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Marketing costs,,,other,88721,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Marketing costs,,,perfomance,85075,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Marketing costs,,,pr,120750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Marketing costs,,,other,132920.8,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Marketing costs,,,perfomance,116071,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Marketing costs,,,pr,93249,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Marketing costs,,,social,65000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Marketing costs,,,other,132921,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Marketing costs,,,perfomance,109966,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Marketing costs,,,pr,12000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Marketing costs,,,social,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Marketing costs,,,other,183424,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Marketing costs,,,perfomance,147153,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Marketing costs,,,pr,127320,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Marketing costs,,,social,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Marketing costs,,,,199650,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Marketing costs,,,,166389,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Marketing costs,,,,225884,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Marketing costs,,,,214187,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Marketing costs,,,,208041,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Marketing costs,,,,206293,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Marketing costs,,,,194211,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Marketing costs,,,,153219,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Marketing costs,,,direct,121870,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Marketing costs,,,general,20100,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Marketing costs,,,partners,150704,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Marketing costs,,,pr,35397,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2020-10-01,Operating profit,,,,412500,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2020-11-01,Operating profit,,,,62985,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-06-01,Operating profit,,,,135000,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-08-01,Operating profit,,,,186100,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-09-01,Operating profit,,,,32887,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-10-01,Operating profit,,,,71000,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-11-01,Operating profit,,,,90900,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2021-12-01,Operating profit,,,,642163,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-02-01,Operating profit,,,,157200,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-03-01,Operating profit,,,,122100,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-04-01,Operating profit,,,,20720,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-05-01,Operating profit,,,,12751,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-06-01,Operating profit,,,,51000,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-07-01,Operating profit,,,,33968,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-08-01,Operating profit,,,,25476,direct_from_rollup_view,derived_leaf_only_formula
inserted,b2b,2022-09-01,Operating profit,,,,98237,direct_from_rollup_view,derived_leaf_only_formula
